# over-expression		Number of genes
4.029587268829346		1.0
4.033202171325684		2.0
4.035897254943848		3.0
4.039624214172363		4.0
4.040266513824463		5.0
4.04074764251709		6.0
4.046108722686768		7.0
4.047565460205078		8.0
4.053683757781982		9.0
4.062775611877441		10.0
4.065075397491455		11.0
4.066052436828613		12.0
4.067822456359863		13.0
4.069461345672607		14.0
4.073697566986084		15.0
4.078631401062012		16.0
4.080169200897217		17.0
4.081653594970703		18.0
4.08259391784668		19.0
4.08351469039917		20.0
4.084011554718018		21.0
4.087120056152344		22.0
4.087146759033203		23.0
4.088894844055176		24.0
4.090503692626953		25.0
4.097005367279053		26.0
4.097238063812256		27.0
4.097710609436035		28.0
4.10140323638916		29.0
4.1020426750183105		30.0
4.102709770202637		31.0
4.1090192794799805		32.0
4.112861633300781		33.0
4.115078449249268		34.0
4.118611812591553		35.0
4.11918830871582		36.0
4.119802951812744		37.0
4.124845504760742		38.0
4.128048896789551		39.0
4.128493309020996		40.0
4.13101053237915		41.0
4.133415222167969		42.0
4.133777618408203		43.0
4.139967441558838		44.0
4.140828609466553		45.0
4.145944595336914		46.0
4.1603312492370605		47.0
4.1633195877075195		48.0
4.1636786460876465		49.0
4.165816783905029		50.0
4.169978141784668		51.0
4.176534652709961		52.0
4.181183338165283		53.0
4.181781768798828		54.0
4.182209014892578		55.0
4.184986591339111		56.0
4.187100887298584		57.0
4.188828468322754		58.0
4.192773342132568		59.0
4.19291877746582		60.0
4.194510459899902		61.0
4.19868278503418		62.0
4.199470520019531		63.0
4.2060956954956055		64.0
4.2091064453125		65.0
4.209941387176514		66.0
4.210470199584961		67.0
4.211590766906738		68.0
4.223469257354736		69.0
4.2273268699646		70.0
4.227901935577393		71.0
4.228017807006836		72.0
4.231985569000244		73.0
4.239160537719727		74.0
4.241425514221191		75.0
4.244009017944336		76.0
4.255181789398193		77.0
4.260948657989502		78.0
4.260959625244141		79.0
4.2646050453186035		80.0
4.276393413543701		81.0
4.276589393615723		82.0
4.2795867919921875		83.0
4.280343532562256		84.0
4.283784866333008		85.0
4.2856926918029785		86.0
4.291032314300537		87.0
4.292082786560059		88.0
4.29283332824707		89.0
4.293004035949707		90.0
4.301943302154541		91.0
4.302240371704102		92.0
4.303071975708008		93.0
4.307988166809082		94.0
4.30810022354126		95.0
4.316869258880615		96.0
4.318194389343262		97.0
4.3183207511901855		98.0
4.320562362670898		99.0
4.321794509887695		100.0
4.323067665100098		101.0
4.324403762817383		102.0
4.32488489151001		103.0
4.33781099319458		104.0
4.337831020355225		105.0
4.33923864364624		106.0
4.340012550354004		107.0
4.340655326843262		108.0
4.342788219451904		109.0
4.349529266357422		110.0
4.352714538574219		111.0
4.355767250061035		112.0
4.356143474578857		113.0
4.359785079956055		114.0
4.360654830932617		115.0
4.363570690155029		116.0
4.3698835372924805		117.0
4.371635437011719		118.0
4.372511386871338		119.0
4.373196125030518		120.0
4.376814842224121		121.0
4.378818988800049		122.0
4.381999492645264		123.0
4.382138252258301		124.0
4.382163047790527		125.0
4.385115146636963		126.0
4.388114929199219		127.0
4.388505458831787		128.0
4.403143405914307		129.0
4.406524181365967		130.0
4.407145977020264		131.0
4.410852909088135		132.0
4.411362648010254		133.0
4.417142868041992		134.0
4.417765140533447		135.0
4.421994686126709		136.0
4.422071933746338		137.0
4.425573348999023		138.0
4.4273457527160645		139.0
4.4326982498168945		140.0
4.437858581542969		141.0
4.439896583557129		142.0
4.441718101501465		143.0
4.44441556930542		144.0
4.453442096710205		145.0
4.453525066375732		146.0
4.457221984863281		147.0
4.4593634605407715		148.0
4.460574150085449		149.0
4.463432312011719		150.0
4.480703353881836		151.0
4.481647968292236		152.0
4.490326881408691		153.0
4.492756366729736		154.0
4.494255542755127		155.0
4.4954047203063965		156.0
4.496096134185791		157.0
4.5001912117004395		158.0
4.502303600311279		159.0
4.502841472625732		160.0
4.511027812957764		161.0
4.511675834655762		162.0
4.512742042541504		163.0
4.515528678894043		164.0
4.519991874694824		165.0
4.520541191101074		166.0
4.531711101531982		167.0
4.532201766967773		168.0
4.5333051681518555		169.0
4.53416633605957		170.0
4.536163330078125		171.0
4.5409040451049805		172.0
4.542308330535889		173.0
4.545030117034912		174.0
4.560550689697266		175.0
4.56309700012207		176.0
4.563761234283447		177.0
4.564285755157471		178.0
4.57272481918335		179.0
4.575451850891113		180.0
4.5761332511901855		181.0
4.576239109039307		182.0
4.589401721954346		183.0
4.593749523162842		184.0
4.594051837921143		185.0
4.60324764251709		186.0
4.606134414672852		187.0
4.6064863204956055		188.0
4.607105255126953		189.0
4.610974311828613		190.0
4.616250038146973		191.0
4.622239112854004		192.0
4.635302543640137		193.0
4.636436939239502		194.0
4.640276908874512		195.0
4.641605377197266		196.0
4.6474223136901855		197.0
4.649925708770752		198.0
4.652213096618652		199.0
4.659804344177246		200.0
4.660808563232422		201.0
4.6614298820495605		202.0
4.663280010223389		203.0
