Wts,Ws data

population m5
 0	0.990620075019
 500	1.07747930279
 1000	1.12909872638
 1500	1.2448820651
 2000	1.2250876615
 2500	1.320769464
 3000	1.26536974955
 3500	1.26846671575
 4000	1.36025310795
 4500	1.36013070059
 5000	1.31450177628
 6000	1.26199847423
 7000	1.37407430594
 8000	1.36696329061
 9000	1.47683929586
 10000	1.31047809104
 11000	1.42715074779
 12000	1.41275445978
 13000	1.45666388399
 14000	1.4297982203
 15000	1.49963972139
 16000	1.36873234069
 17000	1.43025153151
 18000	1.53488741867
 19000	1.46066391646
 20000	1.50611321406
 22000	1.43283727648
 24000	1.45459848658
 26000	1.47447371126
 28000	1.56354433937
 30000	1.51635177389
 32000	1.53583462907
 34000	1.65323231798
 36000	1.63885484055
 38000	1.50945490183
 40000	1.73492927932
 42000	1.6757607583
 44000	1.51344479073
 46000	1.64922959621
 48000	1.63644264392
 50000	1.6558785524

population m6
 0	0.988066758755
 500	1.08567104741
 1000	1.17219216223
 1500	1.31425377033
 2000	1.23720890457
 2500	1.19236257875
 3000	1.21970631461
 3500	1.38700478556
 4000	1.33887353237
 4500	1.17296475812
 5000	1.20663860063
 6000	1.3402316566
 7000	1.23214854311
 8000	1.32134781934
 9000	1.4062402344
 10000	1.41434721094
 11000	1.29078209034
 12000	1.29754179153
 13000	1.48049954987
 14000	1.46644246743
 15000	1.35623153453
 16000	1.41445385586
 17000	1.41185236322
 18000	1.47319131037
 19000	1.37352111691
 20000	1.23639057212
 22000	1.41187044093
 24000	1.46922301378
 26000	1.44205400211
 28000	1.48103704606
 30000	1.43189007138
 32000	1.68436936963
 34000	1.44826435364
 36000	1.60720126124
 38000	1.61262749591
 40000	1.72382777565
 42000	1.57513870893
 44000	1.65179557131
 46000	1.60922405878
 48000	1.58842277944
 50000	1.47320035813

population p1
 0	0.941701008892
 500	1.10963937772
 1000	1.29590548717
 1500	1.22351094348
 2000	1.24010624341
 2500	1.35318427481
 3000	1.31841411509
 3500	1.27848589998
 4000	1.25955364813
 4500	1.34469564784
 5000	1.21670445944
 6000	1.3709787388
 7000	1.31509878439
 8000	1.3535658087
 9000	1.41328106265
 10000	1.28338619197
 11000	1.36385001403
 12000	1.35749444792
 13000	1.42438132988
 14000	1.38674231661
 15000	1.49276451515
 16000	1.39637790897
 17000	1.32948155874
 18000	1.47917876641
 19000	1.58154035056
 20000	1.50549513102
 22000	1.43189508988
 24000	1.51093674547
 26000	1.44454480594
 28000	1.41063621571
 30000	1.43275299439
 32000	1.49918732872
 34000	1.35834687401
 36000	1.50143225573
 38000	1.60816545722
 40000	1.51556485474
 42000	1.44113719437
 44000	1.40841033759
 46000	1.63934970255
 48000	1.5288125869
 50000	1.40602477415

population p2
 0	0.99613246324
 500	1.23744745827
 1000	1.2455939312
 1500	1.28462338191
 2000	1.38387232853
 2500	1.41027283382
 3000	1.44861846188
 3500	1.39254047769
 4000	1.50301432417
 4500	1.54476259581
 5000	1.46360854542
 6000	1.50529638605
 7000	1.5926914931
 8000	1.65391311349
 9000	1.602568464
 10000	1.48588594446
 11000	1.37336923475
 12000	1.53585064961
 13000	1.46263944824
 14000	1.44802627062
 15000	1.41355951315
 16000	1.5467723252
 17000	1.62027556501
 18000	1.81096542317
 19000	1.39045049234
 20000	1.68632660148
 22000	1.83255814046
 24000	1.78727177402
 26000	1.55882188679
 28000	1.72390064708
 30000	1.6926633192
 32000	1.71071153396
 34000	1.5973987502
 36000	1.74148472899
 38000	2.02890551392
 40000	1.7153726059
 42000	1.66026877408
 44000	1.92012554271
 46000	1.72900379574
 48000	1.86984827893
 50000	2.1057924383

population p4
 0	0.977929059376
 500	1.05814154401
 1000	1.21405916397
 1500	1.24177881463
 2000	1.13277541156
 2500	1.33991533387
 3000	1.33340305769
 3500	1.35996809329
 4000	1.33933249226
 4500	1.55169480333
 5000	1.4319038062
 6000	1.32183519359
 7000	1.51500229954
 8000	1.41519338809
 9000	1.48836756313
 10000	1.54383201832
 11000	1.46287273632
 12000	1.4153991944
 13000	1.41692039255
 14000	1.46219715795
 15000	1.59894048648
 16000	1.54138755248
 17000	1.54789334484
 18000	1.64024979746
 19000	1.70607104668
 20000	1.62537174017
 22000	1.51413523132
 24000	1.48097459379
 26000	1.55209384327
 28000	1.65463933126
 30000	1.75551728604
 32000	1.82747673602
 34000	1.70990445556
 36000	1.70700165059
 38000	1.65780999828
 40000	1.66484936398
 42000	1.65172950668
 44000	1.90671006565
 46000	1.47238333367
 48000	1.60835175017
 50000	1.67560575064

population p5
 0	0.992930077975
 500	1.12330554803
 1000	1.22507690033
 1500	1.30607544337
 2000	1.31307453491
 2500	1.4145691831
 3000	1.4415425512
 3500	1.40303632527
 4000	1.41803990712
 4500	1.33623035305
 5000	1.46913429277
 6000	1.51037959581
 7000	1.39336890194
 8000	1.5866407963
 9000	1.45175257243
 10000	1.51607994798
 11000	1.47627773197
 12000	1.51012733179
 13000	1.53844640069
 14000	1.60003950679
 15000	1.59451893524
 16000	1.53789789592
 17000	1.64992857363
 18000	1.5277296963
 19000	1.57020768124
 20000	1.47804489873
 22000	1.70523860821
 24000	1.68252480667
 26000	1.83200296327
 28000	1.59334456078
 30000	1.65317682865
 32000	1.60075928528
 34000	1.79783524526
 36000	1.58866805185
 38000	1.69103655411
 40000	1.59849079764
 42000	1.63960881188
 44000	1.53766369662
 46000	1.47544577768
 48000	1.76337751609
 50000	1.6576470588

population m1
 0	0.999113527294
 500	1.0610137524
 1000	1.08796442403
 1500	1.13096786182
 2000	1.26266031222
 2500	1.35945809896
