Xts,Xs data

population m5
 0	-0.00701954175143
 500	0.0502086916883
 1000	0.0849785661084
 1500	0.1500908998
 2000	0.136951742808
 2500	0.18480067537
 3000	0.155942338597
 3500	0.157548031187
 4000	0.203590776998
 4500	0.201548024055
 5000	0.178962950228
 6000	0.153517585614
 7000	0.197311303991
 8000	0.210247442264
 9000	0.252584077604
 10000	0.166101169889
 11000	0.235969693128
 12000	0.223171190899
 13000	0.24002623472
 14000	0.223832190203
 15000	0.247701159503
 16000	0.204897465529
 17000	0.230733042737
 18000	0.266027802929
 19000	0.238497944355
 20000	0.258849184803
 22000	0.228456222578
 24000	0.237183320259
 26000	0.239567679722
 28000	0.274168662303
 30000	0.262733457805
 32000	0.268555407783
 34000	0.303357254653
 36000	0.302312557604
 38000	0.265417854873
 40000	0.325583419561
 42000	0.303121214967
 44000	0.258268311312
 46000	0.304880362539
 48000	0.279927780222
 50000	0.308886342242

population m6
 0	-0.00857330882303
 500	0.0530959318343
 1000	0.110633078569
 1500	0.167026098518
 2000	0.13811173836
 2500	0.12478943593
 3000	0.129254555201
 3500	0.226649733318
 4000	0.206577389389
 4500	0.108237490251
 5000	0.137004642255
 6000	0.196635813924
 7000	0.143367635558
 8000	0.172190962362
 9000	0.206685195205
 10000	0.213175616731
 11000	0.181962423384
 12000	0.190956344064
 13000	0.268893806187
 14000	0.250246460265
 15000	0.198925946784
 16000	0.231784884863
 17000	0.237414671338
 18000	0.240610958254
 19000	0.211123392623
 20000	0.138225111774
 22000	0.218902397602
 24000	0.25291759397
 26000	0.246328606824
 28000	0.238519609613
 30000	0.246512460545
 32000	0.314127549424
 34000	0.258395790656
 36000	0.305301163045
 38000	0.306427960603
 40000	0.338674595091
 42000	0.285239947018
 44000	0.323114333433
 46000	0.296957419685
 48000	0.281765893954
 50000	0.257840111862

population p1
 0	-0.0410736346953
 500	0.0853111375789
 1000	0.164087954808
 1500	0.137655773323
 2000	0.15073096512
 2500	0.222085371699
 3000	0.187016704053
 3500	0.170693083764
 4000	0.162117107961
 4500	0.205808159545
 5000	0.131138010222
 6000	0.207784833584
 7000	0.182941823592
 8000	0.198614721018
 9000	0.23014474938
 10000	0.156757291615
 11000	0.208335295878
 12000	0.206029074191
 13000	0.238707266817
 14000	0.213688982814
 15000	0.289483447206
 16000	0.219521852287
 17000	0.190765951124
 18000	0.257437864452
 19000	0.294312689253
 20000	0.257984175013
 22000	0.232807187041
 24000	0.266735382632
 26000	0.242535213536
 28000	0.226641662021
 30000	0.244797465569
 32000	0.25542440034
 34000	0.199228156331
 36000	0.259375411205
 38000	0.289581099663
 40000	0.257054683184
 42000	0.235554418556
 44000	0.218251675703
 46000	0.30196108468
 48000	0.252753244969
 50000	0.220893588375

population p2
 0	-0.00262339685568
 500	0.149615577926
 1000	0.147746977599
 1500	0.176592221944
 2000	0.202294235587
 2500	0.200189618599
 3000	0.237540816617
 3500	0.213641231948
 4000	0.257714638305
 4500	0.281553966302
 5000	0.234870603408
 6000	0.249754964357
 7000	0.269140634469
 8000	0.287549184049
 9000	0.278991912471
 10000	0.255595293838
 11000	0.191305459449
 12000	0.245963077159
 13000	0.227105719976
 14000	0.236157607693
 15000	0.215271632218
 16000	0.259754153576
 17000	0.268752547793
 18000	0.348838800214
 19000	0.202498181236
 20000	0.326802796597
 22000	0.349001815388
 24000	0.332528070169
 26000	0.266077651298
 28000	0.331946523326
 30000	0.296492577717
 32000	0.330144464744
 34000	0.298318465254
 36000	0.350304852216
 38000	0.383911450053
 40000	0.315446229488
 42000	0.310849653784
 44000	0.391701242432
 46000	0.313464730399
 48000	0.378788570948
 50000	0.435561052024

population p4
 0	-0.0161953939499
 500	0.0393622961517
 1000	0.128984265438
 1500	0.159693511614
 2000	0.0849525513037
 2500	0.196339808004
 3000	0.194488141631
 3500	0.205765769449
 4000	0.191805735263
 4500	0.274124554226
 5000	0.228404736497
 6000	0.185823239933
 7000	0.271070364753
 8000	0.241332210656
 9000	0.252076123876
 10000	0.295999989893
 11000	0.247393713753
 12000	0.242690370712
 13000	0.235270063729
 14000	0.237900441829
 15000	0.285900649343
 16000	0.291095290103
 17000	0.287338699133
 18000	0.302537061759
 19000	0.33420682667
 20000	0.303217600715
 22000	0.274881907915
 24000	0.256055257849
 26000	0.27693904845
 28000	0.291818556489
 30000	0.348075545915
 32000	0.351317709388
 34000	0.328263736748
 36000	0.323161947868
 38000	0.294537010883
 40000	0.301878042652
 42000	0.317302911543
 44000	0.387507066334
 46000	0.24774059083
 48000	0.288317678025
 50000	0.321424801396

population p5
 0	-0.00466327138873
 500	0.07767171744
 1000	0.132467497731
 1500	0.169851839906
 2000	0.178348570332
 2500	0.220611352529
 3000	0.236505026038
 3500	0.218235846275
 4000	0.232176719501
 4500	0.191205073249
 5000	0.249865253236
 6000	0.261167013322
 7000	0.207445830737
 8000	0.294960694003
 9000	0.24983220552
 10000	0.258056274477
 11000	0.246008389422
 12000	0.259845032798
 13000	0.281615316646
 14000	0.297261575797
 15000	0.2969585629
 16000	0.277204264031
 17000	0.291729347967
 18000	0.283147000574
 19000	0.275622768192
 20000	0.248536328908
 22000	0.308425987703
 24000	0.312239620237
 26000	0.349460985468
 28000	0.287012922224
 30000	0.304521583355
 32000	0.297572897805
 34000	0.347775317802
 36000	0.281344580254
 38000	0.309091528565
 40000	0.277110552408
 42000	0.255011645851
 44000	0.259195896512
 46000	0.244581694818
 48000	0.327567560196
 50000	0.330590633602

population m1
 0	-0.00119653900742
 500	0.0376641132558
 1000	0.0540745663837
